Order_ID,Order_Date,Day_Name,Order_Time,City,Store,Customer_ID,Customer_Type,Gender,Age,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Payment_Method,Employee,Channel,Revenue
ORD500156,2026-06-03,Wednesday,19:10,İstanbul,Şişli,CUST10701,New,Male,62.0,Kozmetik,Şampuan,3,319,5,Wallet,EMP_17,Web,909.15
ORD500157,2026-06-16,Tuesday,20:00,İstanbul,Bakırköy,CUST10637,New,Female,46.0,Ofis,Monitör Yükseltici,1,1199,5,Card,EMP_07,Mobile,1139.05
ORD500158,2026-06-06,Saturday,20:55,İzmir,Karşıyaka,CUST10294,Returning,Male,19.0,Ev,Masa Lambası,2,899,0,Card,EMP_09,Mobile,1798.0
ORD500159,2026-06-03,Wednesday,17:20,Ankara,Çankaya,CUST11628,New,Female,30.0,Kozmetik,Güneş Kremi,3,599,15,Card,EMP_22,Web,1527.45
ORD500160,2026-06-03,Wednesday,15:25,Adana,Seyhan,CUST11657,New,Male,60.0,Ev,Saklama Kabı,2,299,0,PayPal,EMP_05,Mobile,598.0
ORD500161,2026-06-05,Friday,14:50,İzmir,Karşıyaka,CUST11893,New,Female,64.0,Ev,Masa Lambası,4,899,5,Wallet,EMP_10,Web,3416.2
ORD500162,2026-06-19,Friday,16:35,Ankara,Yenimahalle,CUST10041,New,Female,34.0,Ofis,Defter,3,179,0,Bank Transfer,EMP_13,Web,537.0
ORD500163,2026-06-15,Monday,14:45,Ankara,Çankaya,CUST11315,New,Male,54.0,Elektronik,Bluetooth Kulaklık,4,1299,5,Unknown,EMP_30,Web,4936.2
ORD500164,2026-06-01,Monday,14:25,Kocaeli,İzmit,CUST11012,Returning,Male,44.0,Kitap,Bilim,2,429,10,Card,EMP_15,Web,772.2
ORD500165,2026-06-28,Sunday,09:25,Bursa,Nilüfer,CUST10704,New,Male,27.0,Elektronik,Laptop Standı,2,999,10,Card,EMP_08,Web,1798.2
ORD500166,2026-06-24,Wednesday,18:55,İzmir,Bornova,CUST10974,New,Male,53.0,Ofis,Masa Düzenleyici,2,399,5,Wallet,EMP_05,Web,758.1
ORD500167,2026-06-21,Sunday,14:05,Eskişehir,Odunpazarı,CUST11752,New,Female,56.0,Elektronik,Laptop Standı,1,999,5,Bank Transfer,EMP_12,Mobile,949.05
ORD500168,2026-06-25,Thursday,19:35,Gaziantep,Şehitkamil,CUST10822,Returning,Female,19.0,Elektronik,Akıllı Saat,3,3499,0,Card,EMP_08,Mobile,10497.0
ORD500169,2026-06-19,Friday,16:30,Gaziantep,Şehitkamil,CUST11021,New,Female,31.0,Elektronik,Bluetooth Kulaklık,1,1299,0,PayPal,EMP_16,Web,1299.0
ORD500170,2026-06-28,Sunday,20:20,Gaziantep,Şehitkamil,CUST11601,New,Male,61.0,Ofis,Masa Düzenleyici,1,399,0,PayPal,EMP_02,Web,399.0
ORD500171,2026-06-25,Thursday,19:35,İstanbul,Kadıköy,CUST10199,New,Male,18.0,Kozmetik,Serum,2,899,10,Wallet,EMP_22,Mobile,1618.2
ORD500172,2026-06-13,Saturday,12:25,Antalya,Muratpaşa,CUST10098,Returning,Female,50.0,Kozmetik,Güneş Kremi,2,599,0,PayPal,EMP_29,Mobile,1198.0
ORD500173,2026-06-04,Thursday,12:35,Gaziantep,Şehitkamil,CUST10158,Returning,Female,50.0,Elektronik,Powerbank,2,899,0,Wallet,EMP_28,Mobile,1798.0
ORD500174,2026-06-29,Monday,14:05,İstanbul,Kadıköy,CUST10084,Returning,Male,44.0,Elektronik,Akıllı Saat,1,3499,0,Wallet,EMP_18,Web,3499.0
ORD500175,2026-06-11,Thursday,19:55,Adana,Seyhan,CUST10489,Returning,Male,42.0,Ev,Saklama Kabı,1,299,20,Bank Transfer,EMP_08,Mobile,239.2
ORD500176,2026-06-27,Saturday,14:05,İstanbul,Bakırköy,CUST10963,Returning,Male,38.0,Ofis,Defter,2,179,5,Card,EMP_08,Mobile,340.1
ORD500177,2026-06-27,Saturday,18:55,Kocaeli,İzmit,CUST11756,Returning,Male,52.0,Ofis,Ajanda,5,319,0,Wallet,EMP_19,Mobile,1595.0
ORD500178,2026-06-08,Monday,21:05,Eskişehir,Odunpazarı,CUST11752,New,Male,27.0,Spor,Koşu Çantası,1,499,0,PayPal,EMP_13,Mobile,499.0
ORD500179,2026-06-12,Friday,20:30,İstanbul,Kadıköy,CUST10913,New,Male,51.0,Ofis,Ajanda,1,319,0,Card,EMP_21,Web,319.0
ORD500180,2026-06-16,Tuesday,19:10,Konya,Selçuklu,CUST10001,Returning,Female,41.0,Elektronik,Powerbank,1,899,5,PayPal,EMP_19,Mobile,854.05
ORD500181,2026-06-06,Saturday,15:40,İstanbul,Şişli,CUST10089,Returning,Male,30.0,Ev,Masa Lambası,4,899,0,Wallet,EMP_12,Web,3596.0
ORD500182,2026-06-02,Tuesday,19:20,Gaziantep,Şehitkamil,CUST11761,New,Female,57.0,Kitap,Kişisel Gelişim,1,349,0,Wallet,EMP_25,Web,349.0
ORD500183,2026-06-15,Monday,16:40,İzmir,Bornova,CUST11006,New,Female,44.0,Elektronik,Laptop Standı,1,999,5,Bank Transfer,EMP_22,Mobile,949.05
ORD500184,2026-06-08,Monday,19:30,Bursa,Nilüfer,CUST11542,New,Male,22.0,Spor,Suluk,2,249,0,Card,EMP_02,Web,498.0
ORD500185,2026-06-27,Saturday,19:55,Ankara,Çankaya,CUST10381,Returning,Male,58.0,Spor,Suluk,4,249,0,Wallet,EMP_03,Mobile,996.0
ORD500186,2026-06-11,Thursday,16:50,Kocaeli,İzmit,CUST10424,Returning,Male,42.0,Spor,Suluk,2,249,0,Wallet,EMP_22,Web,498.0
ORD500187,2026-06-16,Tuesday,19:10,Ankara,Yenimahalle,CUST10899,Returning,Female,22.0,Elektronik,Laptop Standı,2,999,10,Wallet,EMP_23,Web,1798.2
ORD500188,2026-06-07,Sunday,19:45,Antalya,Muratpaşa,CUST11221,Returning,Female,58.0,Kozmetik,Şampuan,1,319,0,Bank Transfer,EMP_01,Web,319.0
ORD500189,2026-06-30,Tuesday,19:55,Konya,Selçuklu,CUST10187,New,Male,63.0,Elektronik,Akıllı Saat,3,3499,5,Card,EMP_08,Web,9972.15
ORD500190,2026-06-22,Monday,20:55,Eskişehir,Odunpazarı,CUST11447,New,Male,46.0,Elektronik,Bluetooth Kulaklık,4,1299,0,Bank Transfer,EMP_30,Mobile,5196.0
ORD500191,2026-06-09,Tuesday,16:15,İstanbul,Bakırköy,CUST10376,Returning,Male,36.0,Kozmetik,Şampuan,4,319,0,Card,EMP_22,Web,1276.0
ORD500192,2026-06-13,Saturday,12:25,İstanbul,Kadıköy,CUST10620,New,Female,49.0,Kozmetik,Parfüm,2,1799,0,Card,EMP_05,Web,3598.0
ORD500193,2026-06-16,Tuesday,15:15,Bursa,Nilüfer,CUST10985,New,Male,27.0,Elektronik,Laptop Standı,1,999,0,Card,EMP_24,Web,999.0
ORD500194,2026-06-12,Friday,13:20,Konya,Selçuklu,CUST10850,Returning,Female,20.0,Elektronik,Laptop Standı,1,999,0,Card,EMP_12,Mobile,999.0
ORD500195,2026-06-24,Wednesday,18:10,Ankara,Çankaya,CUST10664,Returning,Female,33.0,Ev,Blender,1,2199,0,PayPal,EMP_06,Mobile,2199.0
ORD500196,2026-06-19,Friday,17:40,İstanbul,Kadıköy,CUST11000,New,Female,52.0,Ev,Saklama Kabı,1,299,0,Card,EMP_03,Mobile,299.0
ORD500197,2026-06-25,Thursday,13:20,Gaziantep,Şehitkamil,CUST11050,New,Female,60.0,Ev,Saklama Kabı,1,299,5,Bank Transfer,EMP_03,Mobile,284.05
ORD500198,2026-06-20,Saturday,16:05,İstanbul,Bakırköy,CUST11615,New,Female,,Ofis,Kalem Seti,4,229,0,PayPal,EMP_24,Web,916.0
ORD500199,2026-06-17,Wednesday,19:10,Konya,Selçuklu,CUST10675,New,Female,18.0,Elektronik,Powerbank,2,899,10,PayPal,EMP_07,Mobile,1618.2
ORD500200,2026-06-28,Sunday,18:25,Konya,Selçuklu,CUST11852,New,Male,65.0,Kitap,Kişisel Gelişim,3,349,10,Wallet,EMP_27,Mobile,942.3
ORD500201,2026-06-26,Friday,19:45,İstanbul,Şişli,CUST10491,New,Male,58.0,Ofis,Monitör Yükseltici,1,1199,20,Wallet,EMP_18,Mobile,959.2
ORD500202,2026-06-08,Monday,20:45,Eskişehir,Odunpazarı,CUST11621,Returning,Male,42.0,Ev,Blender,2,2199,10,Card,EMP_26,Mobile,3958.2
ORD500203,2026-06-10,Wednesday,09:35,Antalya,Muratpaşa,CUST11268,New,Male,39.0,Kozmetik,Şampuan,1,319,5,Card,EMP_11,Mobile,303.05
ORD500204,2026-06-03,Wednesday,21:10,Adana,Seyhan,CUST10309,Returning,Female,20.0,Ev,Saklama Kabı,3,299,0,Bank Transfer,EMP_08,Web,897.0
ORD500205,2026-06-12,Friday,20:45,Eskişehir,Odunpazarı,CUST11747,New,Female,30.0,Ev,Masa Lambası,4,899,5,Bank Transfer,EMP_08,Web,3416.2
ORD500206,2026-06-15,Monday,18:50,İstanbul,Şişli,CUST11277,Returning,Male,26.0,Kitap,Finans,2,459,10,Wallet,EMP_09,Web,826.2
ORD500207,2026-06-10,Wednesday,16:50,Adana,Seyhan,CUST11538,New,Male,19.0,Kozmetik,Güneş Kremi,3,599,5,Card,EMP_02,Mobile,1707.15
ORD500208,2026-06-11,Thursday,17:00,Gaziantep,Şehitkamil,CUST11582,New,Male,29.0,Elektronik,Laptop Standı,3,999,5,Wallet,EMP_18,Web,2847.15
ORD500209,2026-06-14,Sunday,18:50,Antalya,Muratpaşa,CUST11653,New,Female,49.0,Kozmetik,Serum,2,899,0,Wallet,EMP_10,Web,1798.0
ORD500210,2026-06-24,Wednesday,17:50,Ankara,Çankaya,CUST10897,Returning,Female,35.0,Kitap,Bilim,2,429,0,PayPal,EMP_22,Web,858.0
ORD500211,2026-06-09,Tuesday,16:25,Ankara,Yenimahalle,CUST11097,Returning,Male,44.0,Ev,Termos,4,549,5,Wallet,EMP_25,Web,2086.2
ORD500212,2026-06-03,Wednesday,15:25,Adana,Seyhan,CUST10543,New,Female,18.0,Spor,Pilates Bandı,3,349,0,Wallet,EMP_29,Mobile,1047.0
ORD500213,2026-06-18,Thursday,12:45,Adana,Seyhan,CUST11925,Returning,Male,64.0,Ofis,Defter,4,179,0,Card,EMP_13,Web,716.0
ORD500214,2026-06-16,Tuesday,19:25,Kocaeli,İzmit,CUST10006,New,Male,31.0,Spor,Koşu Çantası,1,499,15,Card,EMP_13,Web,424.15
ORD500215,2026-06-07,Sunday,18:20,Konya,Selçuklu,CUST11441,Returning,Male,59.0,Elektronik,Powerbank,1,899,15,Wallet,EMP_23,Mobile,764.15
ORD500216,2026-06-03,Wednesday,19:45,Kocaeli,İzmit,CUST10447,New,Male,23.0,Kitap,Roman,1,299,0,Card,EMP_21,Mobile,299.0
ORD500217,2026-06-25,Thursday,13:20,İzmir,Karşıyaka,CUST10677,New,Female,25.0,Kitap,Finans,3,459,0,Wallet,EMP_18,Web,1377.0
ORD500218,2026-06-26,Friday,20:20,Kocaeli,İzmit,CUST10819,Returning,Male,22.0,Elektronik,Powerbank,1,899,5,Wallet,EMP_08,Mobile,854.05
ORD500219,2026-06-22,Monday,20:00,Konya,Selçuklu,CUST10229,Returning,Female,47.0,Kitap,Kişisel Gelişim,1,349,5,PayPal,EMP_10,Mobile,331.55
ORD500220,2026-06-25,Thursday,14:55,Eskişehir,Odunpazarı,CUST11884,New,Female,30.0,Spor,Dambıl Seti,2,1899,10,Wallet,EMP_12,Mobile,3418.2
ORD500221,2026-06-07,Sunday,17:50,Adana,Seyhan,CUST11460,Returning,Female,20.0,Spor,Dambıl Seti,3,1899,0,Wallet,EMP_11,Web,5697.0
ORD500222,2026-06-04,Thursday,20:25,Konya,Selçuklu,CUST10515,New,Female,26.0,Spor,Yoga Matı,3,699,10,Wallet,EMP_23,Web,1887.3
ORD500223,2026-06-09,Tuesday,21:40,İzmir,Karşıyaka,CUST11609,New,Male,55.0,Elektronik,Kablosuz Mouse,1,499,0,Unknown,EMP_25,Mobile,499.0
ORD500224,2026-06-02,Tuesday,14:45,Bursa,Nilüfer,CUST10783,New,Female,58.0,Kozmetik,Serum,2,899,15,Card,EMP_19,Mobile,1528.3
ORD500225,2026-06-29,Monday,12:15,İzmir,Karşıyaka,CUST11803,Returning,Female,43.0,Ofis,Monitör Yükseltici,2,1199,0,Bank Transfer,EMP_04,Mobile,2398.0
ORD500226,2026-06-30,Tuesday,17:30,İstanbul,Kadıköy,CUST10409,New,Female,32.0,Ofis,Kalem Seti,1,229,5,Card,EMP_15,Mobile,217.55
ORD500227,2026-06-02,Tuesday,16:15,Konya,Selçuklu,CUST10197,New,Female,19.0,Kozmetik,Parfüm,3,1799,0,Card,EMP_26,Mobile,5397.0
ORD500228,2026-06-17,Wednesday,13:40,Ankara,Yenimahalle,CUST11259,Returning,Male,23.0,Kozmetik,Güneş Kremi,1,599,0,Card,EMP_13,Mobile,599.0
ORD500229,2026-06-22,Monday,09:55,İstanbul,Kadıköy,CUST11064,Returning,Female,60.0,Ofis,Ajanda,1,319,10,Card,EMP_03,Web,287.1
ORD500230,2026-06-24,Wednesday,14:05,İstanbul,Şişli,CUST11571,New,Male,,Ev,Masa Lambası,1,899,5,Card,EMP_15,Mobile,854.05
ORD500231,2026-06-14,Sunday,20:45,Antalya,Muratpaşa,CUST10904,Returning,Female,45.0,Kozmetik,Güneş Kremi,2,599,0,Card,EMP_09,Mobile,1198.0
ORD500232,2026-06-26,Friday,15:25,İstanbul,Şişli,CUST10844,New,Male,48.0,Elektronik,Kablosuz Mouse,1,499,15,Wallet,EMP_08,Web,424.15
ORD500233,2026-06-18,Thursday,20:25,İstanbul,Kadıköy,CUST11977,Returning,Female,38.0,Kozmetik,Güneş Kremi,1,599,0,Wallet,EMP_07,Mobile,599.0
ORD500234,2026-06-17,Wednesday,11:50,Bursa,Nilüfer,CUST10242,New,Male,31.0,Kozmetik,Parfüm,2,1799,20,Card,EMP_20,Mobile,2878.4
ORD500235,2026-06-22,Monday,13:55,Ankara,Yenimahalle,CUST11423,Returning,Male,59.0,Elektronik,Akıllı Saat,4,3499,0,Bank Transfer,EMP_03,Mobile,13996.0
ORD500236,2026-06-03,Wednesday,19:40,İstanbul,Şişli,CUST10620,Returning,Male,62.0,Elektronik,Laptop Standı,1,999,5,PayPal,EMP_23,Web,949.05
ORD500237,2026-06-23,Tuesday,13:55,Kocaeli,İzmit,CUST10389,New,Female,31.0,Ev,Termos,1,549,10,Wallet,EMP_06,Web,494.1
ORD500238,2026-06-26,Friday,18:45,Ankara,Yenimahalle,CUST10549,New,Male,34.0,Elektronik,Powerbank,1,899,10,Bank Transfer,EMP_12,Web,809.1
ORD500239,2026-06-18,Thursday,19:10,Ankara,Yenimahalle,CUST11328,New,Female,28.0,Ev,Termos,1,549,0,PayPal,EMP_25,Web,549.0
ORD500240,2026-06-13,Saturday,20:15,Antalya,Muratpaşa,CUST11457,Returning,Female,19.0,Ev,French Press,2,649,10,PayPal,EMP_13,Mobile,1168.2
ORD500241,2026-06-04,Thursday,17:10,Eskişehir,Odunpazarı,CUST11524,New,Male,33.0,Spor,Yoga Matı,1,699,0,Card,EMP_04,Web,699.0
ORD500242,2026-06-02,Tuesday,21:40,İstanbul,Bakırköy,CUST10650,New,Female,47.0,Elektronik,Akıllı Saat,1,3499,0,Bank Transfer,EMP_09,Mobile,3499.0
ORD500243,2026-06-22,Monday,19:05,İstanbul,Şişli,CUST11021,New,Male,19.0,Spor,Dambıl Seti,1,1899,5,Card,EMP_05,Web,1804.05
ORD500244,2026-06-13,Saturday,19:25,Konya,Selçuklu,CUST11718,New,Male,23.0,Kitap,Roman,3,299,0,Card,EMP_24,Mobile,897.0
ORD500245,2026-06-11,Thursday,18:05,İzmir,Bornova,CUST11707,Returning,Female,65.0,Elektronik,Kablosuz Mouse,1,499,5,Bank Transfer,EMP_10,Web,474.05
ORD500246,2026-06-26,Friday,17:15,Gaziantep,Şehitkamil,CUST11244,Returning,Male,41.0,Elektronik,Powerbank,1,899,10,Bank Transfer,EMP_16,Web,809.1
ORD500247,2026-06-18,Thursday,18:30,İstanbul,Kadıköy,CUST10479,Returning,Female,51.0,Spor,Pilates Bandı,4,349,0,Wallet,EMP_03,Web,1396.0
ORD500248,2026-06-19,Friday,20:30,İstanbul,Bakırköy,CUST10035,Returning,Female,44.0,Kitap,Roman,4,299,0,PayPal,EMP_10,Web,1196.0
ORD500249,2026-06-25,Thursday,21:10,İzmir,Karşıyaka,CUST10394,Returning,Female,51.0,Ofis,Monitör Yükseltici,2,1199,0,Wallet,EMP_19,Mobile,2398.0
ORD500250,2026-06-29,Monday,15:30,İstanbul,Bakırköy,CUST11376,Returning,Female,22.0,Kozmetik,Yüz Temizleyici,1,429,20,Card,EMP_15,Mobile,343.2
ORD500251,2026-06-16,Tuesday,16:55,Gaziantep,Şehitkamil,CUST10476,Returning,Male,31.0,Spor,Pilates Bandı,2,349,0,PayPal,EMP_13,Mobile,698.0
ORD500252,2026-06-22,Monday,17:25,İstanbul,Kadıköy,CUST10680,Returning,Male,57.0,Kitap,Kişisel Gelişim,1,349,5,Card,EMP_23,Mobile,331.55
ORD500253,2026-06-25,Thursday,17:10,Kocaeli,İzmit,CUST11979,New,Male,36.0,Kitap,Roman,1,299,0,Bank Transfer,EMP_25,Mobile,299.0
ORD500254,2026-06-28,Sunday,15:20,İstanbul,Kadıköy,CUST10509,New,Female,35.0,Kitap,Finans,2,459,15,Card,EMP_08,Web,780.3
ORD500255,2026-06-06,Saturday,15:55,Konya,Selçuklu,CUST10980,Returning,Male,39.0,Elektronik,Bluetooth Kulaklık,1,1299,0,Wallet,EMP_02,Mobile,1299.0
ORD500256,2026-06-30,Tuesday,11:10,İstanbul,Kadıköy,CUST11648,New,Female,50.0,Kitap,Kişisel Gelişim,1,349,15,Bank Transfer,EMP_27,Mobile,296.65
ORD500257,2026-06-23,Tuesday,17:20,Adana,Seyhan,CUST10473,New,Male,30.0,Ev,French Press,3,649,0,PayPal,EMP_19,Mobile,1947.0
ORD500258,2026-06-14,Sunday,13:15,Eskişehir,Odunpazarı,CUST11050,Returning,Female,39.0,Elektronik,Kablosuz Mouse,2,499,0,Card,EMP_21,Web,998.0
ORD500259,2026-06-23,Tuesday,19:45,İstanbul,Kadıköy,CUST11963,Returning,Male,21.0,Elektronik,Akıllı Saat,5,3499,15,Wallet,EMP_11,Mobile,14870.75
ORD500260,2026-06-17,Wednesday,19:00,Konya,Selçuklu,CUST11607,Returning,Male,58.0,Elektronik,Bluetooth Kulaklık,1,1299,0,PayPal,EMP_17,Web,1299.0
ORD500261,2026-06-10,Wednesday,19:05,Antalya,Muratpaşa,CUST10915,Returning,Female,38.0,Spor,Yoga Matı,1,699,10,PayPal,EMP_04,Web,629.1
ORD500262,2026-06-25,Thursday,17:50,Eskişehir,Odunpazarı,CUST10806,New,Female,37.0,Elektronik,Laptop Standı,1,999,5,Wallet,EMP_02,Web,949.05
ORD500263,2026-06-10,Wednesday,20:50,İstanbul,Kadıköy,CUST10692,Returning,Female,28.0,Ofis,Masa Düzenleyici,1,399,5,PayPal,EMP_29,Mobile,379.05
ORD500264,2026-06-08,Monday,17:40,İstanbul,Şişli,CUST10265,New,Male,36.0,Kozmetik,Şampuan,1,319,20,PayPal,EMP_04,Mobile,255.2
ORD500265,2026-06-28,Sunday,19:25,Konya,Selçuklu,CUST10115,New,Female,64.0,Ev,Blender,4,2199,10,Wallet,EMP_19,Mobile,7916.4
ORD500266,2026-06-12,Friday,09:20,Antalya,Muratpaşa,CUST11930,New,Female,41.0,Kozmetik,Serum,1,899,0,Wallet,EMP_30,Web,899.0
ORD500267,2026-06-22,Monday,16:50,Konya,Selçuklu,CUST10273,New,Male,37.0,Ofis,Defter,5,179,10,Wallet,EMP_22,Mobile,805.5
ORD500268,2026-06-27,Saturday,11:10,Kocaeli,İzmit,CUST10131,New,Female,48.0,Kozmetik,Parfüm,3,1799,0,Bank Transfer,EMP_11,Web,5397.0
ORD500269,2026-06-29,Monday,10:00,İstanbul,Kadıköy,CUST11294,Returning,Male,43.0,Kitap,Bilim,2,429,0,PayPal,EMP_29,Web,858.0
ORD500270,2026-06-12,Friday,19:20,Adana,Seyhan,CUST10465,New,Female,22.0,Spor,Yoga Matı,2,699,20,Unknown,EMP_12,Mobile,1118.4
ORD500271,2026-06-18,Thursday,16:50,Adana,Seyhan,CUST11055,Returning,Female,63.0,Kitap,Finans,1,459,5,Card,EMP_08,Web,436.05
ORD500272,2026-06-26,Friday,19:00,İstanbul,Bakırköy,CUST11006,New,Female,38.0,Spor,Suluk,2,249,0,Wallet,EMP_20,Mobile,498.0
ORD500273,2026-06-13,Saturday,21:40,Eskişehir,Odunpazarı,CUST11463,New,Male,21.0,Elektronik,Laptop Standı,4,999,0,Card,EMP_30,Mobile,3996.0
ORD500274,2026-06-05,Friday,18:10,İstanbul,Şişli,CUST11643,Returning,Female,32.0,Ofis,Ajanda,1,319,10,PayPal,EMP_24,Mobile,287.1
ORD500275,2026-06-26,Friday,14:20,İstanbul,Kadıköy,CUST10558,Returning,Female,64.0,Elektronik,Powerbank,3,899,0,PayPal,EMP_16,Mobile,2697.0
ORD500276,2026-06-01,Monday,17:05,Kocaeli,İzmit,CUST11780,Returning,Male,44.0,Elektronik,Kablosuz Mouse,1,499,0,Bank Transfer,EMP_20,Web,499.0
ORD500277,2026-06-14,Sunday,15:10,Antalya,Muratpaşa,CUST11061,New,Male,48.0,Elektronik,Powerbank,3,899,0,PayPal,EMP_19,Web,2697.0
ORD500278,2026-06-17,Wednesday,13:10,İstanbul,Şişli,CUST11709,New,Female,40.0,Ofis,Defter,1,179,0,PayPal,EMP_28,Mobile,179.0
ORD500279,2026-06-26,Friday,19:25,İzmir,Karşıyaka,CUST10816,Returning,Female,,Kozmetik,Parfüm,1,1799,5,Bank Transfer,EMP_11,Mobile,1709.05
ORD500280,2026-06-26,Friday,21:40,Bursa,Nilüfer,CUST11833,New,Male,38.0,Ev,Termos,3,549,10,PayPal,EMP_18,Web,1482.3
ORD500281,2026-06-18,Thursday,19:25,Antalya,Muratpaşa,CUST11286,New,Male,,Elektronik,Akıllı Saat,1,3499,5,PayPal,EMP_29,Mobile,3324.05
ORD500282,2026-06-11,Thursday,15:35,İstanbul,Bakırköy,CUST11502,New,Female,27.0,Ev,French Press,1,649,0,Bank Transfer,EMP_18,Web,649.0
ORD500283,2026-06-18,Thursday,20:05,Konya,Selçuklu,CUST10078,New,Female,45.0,Spor,Dambıl Seti,1,1899,5,Bank Transfer,EMP_06,Mobile,1804.05
ORD500284,2026-06-04,Thursday,10:25,Adana,Seyhan,CUST10913,New,Male,30.0,Elektronik,Powerbank,1,899,0,PayPal,EMP_01,Mobile,899.0
ORD500285,2026-06-22,Monday,19:10,İstanbul,Kadıköy,CUST11230,Returning,Male,46.0,Ofis,Defter,1,179,5,Card,EMP_17,Mobile,170.05
ORD500286,2026-06-05,Friday,20:40,Bursa,Nilüfer,CUST11445,New,Male,62.0,Elektronik,Kablosuz Mouse,1,499,5,Card,EMP_24,Web,474.05
ORD500287,2026-06-22,Monday,16:35,Gaziantep,Şehitkamil,CUST10651,Returning,Male,60.0,Ev,Blender,1,2199,20,Card,EMP_06,Mobile,1759.2
ORD500288,2026-06-19,Friday,20:35,Gaziantep,Şehitkamil,CUST11206,New,Female,36.0,Spor,Yoga Matı,1,699,10,PayPal,EMP_13,Web,629.1
ORD500289,2026-06-09,Tuesday,20:45,Kocaeli,İzmit,CUST10569,Returning,Female,20.0,Kozmetik,Serum,1,899,0,Wallet,EMP_30,Mobile,899.0
ORD500290,2026-06-17,Wednesday,21:40,İzmir,Karşıyaka,CUST11232,New,Male,25.0,Spor,Pilates Bandı,1,349,20,Bank Transfer,EMP_21,Web,279.2
ORD500291,2026-06-28,Sunday,16:15,İstanbul,Bakırköy,CUST11910,New,Female,56.0,Elektronik,Kablosuz Mouse,1,499,0,Card,EMP_21,Web,499.0
ORD500292,2026-06-27,Saturday,19:50,İstanbul,Bakırköy,CUST11255,Returning,Female,32.0,Ev,Termos,2,549,15,Card,EMP_21,Mobile,933.3
ORD500293,2026-06-13,Saturday,17:35,İstanbul,Şişli,CUST11400,New,Male,48.0,Kozmetik,Serum,2,899,10,Bank Transfer,EMP_13,Web,1618.2
ORD500294,2026-06-29,Monday,13:10,Eskişehir,Odunpazarı,CUST11965,New,Female,55.0,Spor,Pilates Bandı,2,349,0,Wallet,EMP_16,Web,698.0
ORD500295,2026-06-19,Friday,15:25,Ankara,Çankaya,CUST10405,New,Male,47.0,Ev,French Press,1,649,5,Wallet,EMP_07,Mobile,616.55
ORD500296,2026-06-20,Saturday,14:20,Gaziantep,Şehitkamil,CUST11897,New,Female,50.0,Ofis,Monitör Yükseltici,1,1199,0,Bank Transfer,EMP_22,Mobile,1199.0
ORD500297,2026-06-19,Friday,19:00,İstanbul,Şişli,CUST10367,New,Female,44.0,Elektronik,Akıllı Saat,1,3499,5,Unknown,EMP_07,Web,3324.05
ORD500298,2026-06-30,Tuesday,12:45,Eskişehir,Odunpazarı,CUST11053,New,Male,62.0,Kitap,Bilim,1,429,10,Card,EMP_12,Mobile,386.1
ORD500299,2026-06-28,Sunday,18:00,Gaziantep,Şehitkamil,CUST10226,New,Female,41.0,Kitap,Bilim,1,429,10,Bank Transfer,EMP_10,Web,386.1
ORD500300,2026-06-17,Wednesday,18:05,Bursa,Nilüfer,CUST10977,Returning,Male,18.0,Spor,Yoga Matı,2,699,0,Wallet,EMP_11,Web,1398.0
ORD500301,2026-06-16,Tuesday,19:15,Gaziantep,Şehitkamil,CUST10693,New,Male,30.0,Spor,Koşu Çantası,1,499,0,Card,EMP_25,Mobile,499.0
ORD500302,2026-06-10,Wednesday,11:35,İstanbul,Kadıköy,CUST11505,New,Female,45.0,Elektronik,Kablosuz Mouse,1,499,15,Card,EMP_10,Mobile,424.15
ORD500303,2026-06-17,Wednesday,10:00,İstanbul,Bakırköy,CUST10007,New,Male,45.0,Ofis,Kalem Seti,1,229,0,PayPal,EMP_04,Mobile,229.0
ORD500304,2026-06-07,Sunday,16:40,Adana,Seyhan,CUST11112,New,Male,62.0,Ev,Masa Lambası,2,899,0,Card,EMP_30,Web,1798.0
ORD500305,2026-06-21,Sunday,12:40,Adana,Seyhan,CUST11404,New,Female,48.0,Elektronik,Kablosuz Mouse,2,499,0,Card,EMP_19,Web,998.0
ORD500306,2026-06-24,Wednesday,10:55,Konya,Selçuklu,CUST10331,Returning,Male,35.0,Elektronik,Akıllı Saat,1,3499,0,Wallet,EMP_06,Mobile,3499.0
ORD500307,2026-06-01,Monday,12:40,Adana,Seyhan,CUST10724,New,Male,42.0,Kitap,Roman,2,299,0,Unknown,EMP_19,Web,598.0
ORD500308,2026-06-11,Thursday,20:55,Konya,Selçuklu,CUST10455,Returning,Female,64.0,Kozmetik,Parfüm,1,1799,0,Wallet,EMP_17,Mobile,1799.0
ORD500309,2026-06-01,Monday,17:50,Antalya,Muratpaşa,CUST11111,Returning,Male,41.0,Spor,Pilates Bandı,1,349,5,Bank Transfer,EMP_10,Mobile,331.55
ORD500310,2026-06-13,Saturday,20:00,Kocaeli,İzmit,CUST10885,Returning,Male,23.0,Ev,Termos,3,549,15,Bank Transfer,EMP_23,Mobile,1399.95
ORD500311,2026-06-01,Monday,15:00,Ankara,Yenimahalle,CUST11509,New,Male,32.0,Elektronik,Laptop Standı,1,999,10,PayPal,EMP_04,Mobile,899.1
ORD500312,2026-06-12,Friday,14:35,İstanbul,Kadıköy,CUST10124,New,Male,38.0,Kozmetik,Şampuan,3,319,0,Bank Transfer,EMP_02,Web,957.0
